room_id,radius,opponent_score_displayed,round_id,PVP,firm0_id,firm0_price,firm0_position,firm0_profit,firm1_id,firm1_price,firm1_position,firm1_profit,t
325,"0,25",1,896,0,-1,9,15,90,612,9,7,81,13
325,"0,25",1,896,0,-1,9,15,45,612,8,10,88,14
325,"0,25",1,896,0,-1,7,15,77,612,8,10,40,15
325,"0,25",1,896,0,-1,7,15,77,612,11,6,99,16
325,"0,25",1,896,0,-1,10,15,110,612,11,6,99,17
325,"0,25",1,896,0,-1,10,15,60,612,9,9,99,18
325,"0,25",1,896,0,-1,8,12,88,612,9,9,27,19
325,"0,25",1,896,0,-1,8,12,56,612,7,5,77,20
325,"0,25",1,896,0,-1,11,16,110,612,7,5,77,21
325,"0,25",1,896,0,-1,11,16,110,612,11,5,121,22
325,"0,25",1,896,0,-1,10,7,110,612,11,5,22,23
325,"0,25",1,896,0,-1,10,7,20,612,9,5,99,24
325,"0,25",1,898,1,612,11,5,121,613,5,20,30,0
325,"0,25",1,898,1,612,11,5,11,613,10,6,110,1
325,"0,25",1,898,1,612,9,7,99,613,10,6,10,2
325,"0,25",1,898,1,612,9,7,99,613,11,15,88,3
325,"0,25",1,898,1,612,8,9,88,613,11,15,66,4
325,"0,25",1,898,1,612,8,9,8,613,7,10,77,5
325,"0,25",1,898,1,612,5,9,55,613,7,10,7,6
325,"0,25",1,898,1,612,5,9,55,613,10,15,60,7
325,"0,25",1,898,1,612,11,5,110,613,10,15,110,8
325,"0,25",1,898,1,612,11,5,55,613,10,10,110,9
325,"0,25",1,898,1,612,8,8,88,613,10,10,20,10
325,"0,25",1,898,1,612,8,8,88,613,10,10,20,11
325,"0,25",1,898,1,612,9,9,99,613,10,10,10,12
325,"0,25",1,898,1,612,9,9,99,613,11,15,66,13
325,"0,25",1,898,1,612,10,10,110,613,11,15,55,14
325,"0,25",1,898,1,612,10,10,70,613,10,5,90,15
325,"0,25",1,898,1,612,9,9,99,613,10,5,40,16
325,"0,25",1,898,1,612,9,9,90,613,9,15,63,17
325,"0,25",1,898,1,612,11,5,110,613,9,15,99,18
325,"0,25",1,898,1,612,11,5,110,613,10,15,110,19
325,"0,25",1,898,1,612,9,15,99,613,10,15,0,20
325,"0,25",1,898,1,612,9,15,99,613,10,5,100,21
325,"0,25",1,898,1,612,9,9,99,613,10,5,40,22
325,"0,25",1,898,1,612,9,9,99,613,10,5,40,23
325,"0,25",1,898,1,612,11,15,110,613,10,5,110,24
327,"0,5",1,902,0,-1,11,4,110,609,5,20,55,0
327,"0,5",1,902,0,-1,11,4,0,609,9,10,189,1
327,"0,5",1,902,0,-1,8,10,168,609,9,10,0,2
327,"0,5",1,902,0,-1,8,10,0,609,7,10,147,3
327,"0,5",1,902,0,-1,6,10,126,609,7,10,0,4
327,"0,5",1,902,0,-1,6,10,0,609,5,10,105,5
327,"0,5",1,902,0,-1,4,10,84,609,5,10,0,6
327,"0,5",1,902,0,-1,4,10,0,609,3,10,63,7
327,"0,5",1,902,0,-1,2,10,42,609,3,10,0,8
327,"0,5",1,902,0,-1,2,10,0,609,1,10,21,9
327,"0,5",1,902,0,-1,1,8,6,609,1,10,15,10
327,"0,5",1,902,0,-1,1,8,9,609,1,10,12,11
327,"0,5",1,902,0,-1,1,8,13,609,1,10,8,12
327,"0,5",1,902,0,-1,1,8,11,609,1,10,10,13
327,"0,5",1,902,0,-1,1,8,13,609,1,10,8,14
327,"0,5",1,902,0,-1,1,8,19,609,11,10,22,15
327,"0,5",1,902,0,-1,10,10,210,609,11,10,0,16
327,"0,5",1,902,0,-1,10,10,0,609,9,10,189,17
327,"0,5",1,902,0,-1,8,10,168,609,9,10,0,18
327,"0,5",1,902,0,-1,8,10,0,609,7,10,147,19
327,"0,5",1,902,0,-1,6,10,126,609,7,10,0,20
327,"0,5",1,902,0,-1,6,10,0,609,5,10,105,21
327,"0,5",1,902,0,-1,4,10,84,609,5,10,0,22
327,"0,5",1,902,0,-1,4,10,0,609,3,10,63,23
327,"0,5",1,902,0,-1,2,10,42,609,3,10,0,24
327,"0,5",1,903,0,-1,5,0,5,605,4,11,80,0
327,"0,5",1,903,0,-1,3,10,63,605,4,11,0,1
327,"0,5",1,903,0,-1,3,10,24,605,3,10,39,2
327,"0,5",1,903,0,-1,2,10,42,605,3,10,0,3
327,"0,5",1,903,0,-1,2,10,2,605,1,9,20,4
327,"0,5",1,903,0,-1,11,16,11,605,1,9,20,5
327,"0,5",1,903,0,-1,11,16,11,605,10,9,200,6
327,"0,5",1,903,0,-1,9,10,189,605,10,9,0,7
327,"0,5",1,903,0,-1,9,10,9,605,1,9,20,8
327,"0,5",1,903,0,-1,11,13,11,605,1,9,20,9
327,"0,5",1,903,0,-1,11,13,0,605,2,11,40,10
327,"0,5",1,903,0,-1,2,9,20,605,2,11,22,11
327,"0,5",1,903,0,-1,2,9,24,605,2,10,18,12
327,"0,5",1,903,0,-1,1,10,21,605,2,10,0,13
327,"0,5",1,903,0,-1,1,10,5,605,1,10,16,14
327,"0,5",1,903,0,-1,1,9,12,605,1,10,9,15
327,"0,5",1,903,0,-1,1,9,10,605,1,10,11,16
327,"0,5",1,903,0,-1,1,11,7,605,1,10,14,17
327,"0,5",1,903,0,-1,1,11,13,605,1,10,8,18
327,"0,5",1,903,0,-1,1,8,8,605,1,10,13,19
327,"0,5",1,903,0,-1,1,8,8,605,1,9,12,20
327,"0,5",1,903,0,-1,11,20,11,605,1,9,20,21
327,"0,5",1,903,0,-1,11,20,11,605,1,9,20,22
327,"0,5",1,903,0,-1,11,19,11,605,1,9,20,23
327,"0,5",1,903,0,-1,11,19,0,605,10,12,190,24
327,"0,5",1,904,1,609,11,10,110,605,5,20,55,0
327,"0,5",1,904,1,609,11,10,0,605,4,10,84,1
327,"0,5",1,904,1,609,3,10,63,605,4,10,0,2
327,"0,5",1,904,1,609,3,10,0,605,2,10,42,3
327,"0,5",1,904,1,609,11,10,0,605,2,10,42,4
327,"0,5",1,904,1,609,11,10,0,605,2,10,42,5
327,"0,5",1,904,1,609,1,10,21,605,2,10,0,6
327,"0,5",1,904,1,609,1,10,9,605,1,10,12,7
327,"0,5",1,904,1,609,11,10,0,605,1,10,21,8
327,"0,5",1,904,1,609,11,10,0,605,10,10,210,9
327,"0,5",1,904,1,609,10,10,140,605,10,10,70,10
327,"0,5",1,904,1,609,10,10,0,605,9,10,189,11
327,"0,5",1,904,1,609,8,10,168,605,9,10,0,12
327,"0,5",1,904,1,609,8,10,0,605,7,10,147,13
327,"0,5",1,904,1,609,6,10,126,605,7,10,0,14
327,"0,5",1,904,1,609,6,10,0,605,5,10,105,15
327,"0,5",1,904,1,609,4,10,84,605,5,10,0,16
327,"0,5",1,904,1,609,4,10,0,605,3,10,63,17
327,"0,5",1,904,1,609,11,10,0,605,3,10,63,18
327,"0,5",1,904,1,609,11,10,0,605,10,10,210,19
327,"0,5",1,904,1,609,9,10,189,605,10,10,0,20
327,"0,5",1,904,1,609,9,10,0,605,7,10,147,21
327,"0,5",1,904,1,609,6,10,126,605,7,10,0,22
327,"0,5",1,904,1,609,6,10,126,605,9,11,0,23
327,"0,5",1,904,1,609,8,10,168,605,9,11,0,24
329,"0,5",1,908,0,-1,5,0,25,674,5,10,80,0
329,"0,5",1,908,0,-1,4,10,84,674,5,10,0,1
329,"0,5",1,908,0,-1,4,10,0,674,3,10,63,2
329,"0,5",1,908,0,-1,2,10,42,674,3,10,0,3
329,"0,5",1,908,0,-1,2,10,0,674,1,10,21,4
329,"0,5",1,908,0,-1,1,9,13,674,1,10,8,5
329,"0,5",1,908,0,-1,1,9,12,674,1,10,9,6
329,"0,5",1,908,0,-1,1,8,10,674,1,10,11,7
329,"0,5",1,908,0,-1,1,8,19,674,11,10,22,8
329,"0,5",1,908,0,-1,10,10,210,674,11,10,0,9
329,"0,5",1,908,0,-1,10,10,0,674,9,10,189,10
329,"0,5",1,908,0,-1,8,10,168,674,9,10,0,11
329,"0,5",1,908,0,-1,8,10,0,674,7,10,147,12
329,"0,5",1,908,0,-1,6,10,126,674,7,10,0,13
329,"0,5",1,908,0,-1,6,10,0,674,5,10,105,14
329,"0,5",1,908,0,-1,4,10,84,674,5,10,0,15
329,"0,5",1,908,0,-1,4,10,0,674,3,10,63,16
329,"0,5",1,908,0,-1,2,10,42,674,3,10,0,17
329,"0,5",1,908,0,-1,2,10,42,674,11,10,0,18
329,"0,5",1,908,0,-1,10,10,210,674,11,10,0,19
329,"0,5",1,908,0,-1,10,10,0,674,9,10,189,20
329,"0,5",1,908,0,-1,8,10,168,674,9,10,0,21
329,"0,5",1,908,0,-1,8,10,0,674,7,10,147,22
329,"0,5",1,908,0,-1,6,10,126,674,7,10,0,23
329,"0,5",1,908,0,-1,6,10,0,674,5,10,105,24
329,"0,5",1,909,0,-1,11,3,110,675,5,20,55,0
329,"0,5",1,909,0,-1,11,3,33,675,10,13,180,1
329,"0,5",1,909,0,-1,9,10,189,675,10,13,0,2
329,"0,5",1,909,0,-1,9,10,189,675,10,0,0,3
329,"0,5",1,909,0,-1,9,10,189,675,10,0,0,4
329,"0,5",1,909,0,-1,9,10,0,675,8,10,168,5
329,"0,5",1,909,0,-1,7,10,147,675,8,10,0,6
329,"0,5",1,909,0,-1,7,10,0,675,6,10,126,7
329,"0,5",1,909,0,-1,5,10,105,675,6,10,0,8
329,"0,5",1,909,0,-1,5,10,0,675,4,10,84,9
329,"0,5",1,909,0,-1,3,10,63,675,4,10,0,10
329,"0,5",1,909,0,-1,3,10,0,675,2,10,42,11
329,"0,5",1,909,0,-1,1,10,21,675,2,10,0,12
329,"0,5",1,909,0,-1,1,10,10,675,1,10,11,13
329,"0,5",1,909,0,-1,1,9,9,675,1,10,12,14
329,"0,5",1,909,0,-1,1,9,20,675,11,20,11,15
329,"0,5",1,909,0,-1,10,10,210,675,11,20,0,16
329,"0,5",1,909,0,-1,10,10,100,675,10,10,110,17
329,"0,5",1,909,0,-1,9,10,189,675,10,10,0,18
329,"0,5",1,909,0,-1,9,10,0,675,8,10,168,19
329,"0,5",1,909,0,-1,7,10,147,675,8,10,0,20
329,"0,5",1,909,0,-1,7,10,0,675,6,10,126,21
329,"0,5",1,909,0,-1,5,10,105,675,6,10,0,22
329,"0,5",1,909,0,-1,5,10,0,675,4,10,84,23
329,"0,5",1,909,0,-1,3,10,63,675,4,10,0,24
329,"0,5",1,910,1,674,5,0,55,675,11,10,110,0
329,"0,5",1,910,1,674,10,10,210,675,11,10,0,1
329,"0,5",1,910,1,674,10,10,0,675,9,10,189,2
329,"0,5",1,910,1,674,8,10,168,675,9,10,0,3
329,"0,5",1,910,1,674,8,10,88,675,8,10,80,4
329,"0,5",1,910,1,674,7,10,147,675,8,10,0,5
329,"0,5",1,910,1,674,7,10,0,675,6,10,126,6
329,"0,5",1,910,1,674,5,10,105,675,6,10,0,7
329,"0,5",1,910,1,674,5,10,0,675,4,10,84,8
329,"0,5",1,910,1,674,11,10,0,675,4,10,84,9
329,"0,5",1,910,1,674,11,10,121,675,11,10,110,10
329,"0,5",1,910,1,674,11,10,132,675,11,10,99,11
329,"0,5",1,910,1,674,11,10,110,675,11,10,121,12
329,"0,5",1,910,1,674,11,10,121,675,11,10,110,13
329,"0,5",1,910,1,674,11,10,121,675,11,10,110,14
329,"0,5",1,910,1,674,11,10,99,675,11,10,132,15
329,"0,5",1,910,1,674,11,10,110,675,11,10,121,16
329,"0,5",1,910,1,674,11,10,110,675,11,10,121,17
329,"0,5",1,910,1,674,11,10,132,675,11,10,99,18
329,"0,5",1,910,1,674,11,10,132,675,11,10,99,19
329,"0,5",1,910,1,674,11,10,143,675,11,10,88,20
329,"0,5",1,910,1,674,11,10,132,675,11,10,99,21
329,"0,5",1,910,1,674,11,10,55,675,11,10,176,22
329,"0,5",1,910,1,674,11,10,110,675,11,10,121,23
329,"0,5",1,910,1,674,11,10,132,675,11,10,99,24
330,"0,25",1,913,1,676,5,0,30,677,5,15,55,0
330,"0,25",1,913,1,676,10,4,100,677,5,15,55,1
330,"0,25",1,913,1,676,10,4,90,677,9,14,99,2
330,"0,25",1,913,1,676,8,14,88,677,9,14,0,3
330,"0,25",1,913,1,676,8,14,88,677,9,7,63,4
330,"0,25",1,913,1,676,9,17,81,677,9,7,90,5
330,"0,25",1,913,1,676,9,17,81,677,9,5,99,6
330,"0,25",1,913,1,676,8,15,88,677,9,5,90,7
330,"0,25",1,913,1,676,8,15,80,677,8,6,80,8
330,"0,25",1,913,1,676,11,15,99,677,8,6,88,9
330,"0,25",1,913,1,676,11,15,110,677,10,5,110,10
330,"0,25",1,913,1,676,9,11,99,677,10,5,60,11
330,"0,25",1,913,1,676,9,11,36,677,8,15,88,12
330,"0,25",1,913,1,676,10,5,100,677,8,15,88,13
330,"0,25",1,913,1,676,10,5,100,677,9,15,99,14
330,"0,25",1,913,1,676,10,5,100,677,9,15,99,15
330,"0,25",1,913,1,676,10,5,90,677,9,14,99,16
330,"0,25",1,913,1,676,8,8,88,677,9,14,54,17
330,"0,25",1,913,1,676,8,8,56,677,7,15,77,18
330,"0,25",1,913,1,676,10,5,100,677,7,15,77,19
330,"0,25",1,913,1,676,10,5,100,677,9,15,99,20
330,"0,25",1,913,1,676,8,15,88,677,9,15,0,21
330,"0,25",1,913,1,676,8,15,0,677,7,15,77,22
330,"0,25",1,913,1,676,11,5,110,677,7,15,77,23
330,"0,25",1,913,1,676,11,5,0,677,10,5,110,24
330,"0,25",1,911,0,-1,5,0,30,676,9,15,99,0
330,"0,25",1,911,0,-1,11,4,110,676,9,15,99,1
330,"0,25",1,911,0,-1,11,4,99,676,10,14,110,2
330,"0,25",1,911,0,-1,10,5,100,676,10,14,100,3
330,"0,25",1,911,0,-1,10,5,70,676,9,12,99,4
330,"0,25",1,911,0,-1,8,14,88,676,9,12,18,5
330,"0,25",1,911,0,-1,8,14,88,676,11,5,99,6
330,"0,25",1,911,0,-1,11,13,110,676,11,5,99,7
330,"0,25",1,911,0,-1,11,13,33,676,9,10,99,8
330,"0,25",1,911,0,-1,8,15,88,676,9,10,45,9
330,"0,25",1,911,0,-1,8,15,88,676,10,5,100,10
330,"0,25",1,911,0,-1,11,16,110,676,10,5,110,11
330,"0,25",1,911,0,-1,11,16,44,676,9,11,99,12
330,"0,25",1,911,0,-1,8,14,88,676,9,11,27,13
330,"0,25",1,911,0,-1,8,14,88,676,10,5,90,14
330,"0,25",1,911,0,-1,11,16,110,676,10,5,110,15
330,"0,25",1,911,0,-1,11,16,110,676,11,5,121,16
330,"0,25",1,911,0,-1,10,5,110,676,11,5,0,17
330,"0,25",1,911,0,-1,10,5,0,676,9,5,99,18
330,"0,25",1,911,0,-1,11,15,110,676,9,5,99,19
330,"0,25",1,911,0,-1,11,15,121,676,10,4,100,20
330,"0,25",1,911,0,-1,11,15,121,676,10,4,100,21
330,"0,25",1,911,0,-1,11,15,66,676,10,9,110,22
330,"0,25",1,911,0,-1,9,14,99,676,10,9,50,23
330,"0,25",1,911,0,-1,9,14,99,676,10,5,90,24
330,"0,25",1,912,0,-1,11,5,121,677,5,20,30,0
330,"0,25",1,912,0,-1,11,5,110,677,9,15,99,1
330,"0,25",1,912,0,-1,11,5,110,677,9,15,99,2
330,"0,25",1,912,0,-1,11,5,88,677,10,13,110,3
330,"0,25",1,912,0,-1,10,5,90,677,10,13,100,4
330,"0,25",1,912,0,-1,10,5,90,677,9,14,99,5
330,"0,25",1,912,0,-1,11,3,99,677,9,14,99,6
330,"0,25",1,912,0,-1,11,3,77,677,10,12,110,7
330,"0,25",1,912,0,-1,9,6,99,677,10,12,60,8
330,"0,25",1,912,0,-1,9,6,90,677,9,13,72,9
330,"0,25",1,912,0,-1,9,5,99,677,9,13,72,10
330,"0,25",1,912,0,-1,9,5,99,677,9,13,72,11
330,"0,25",1,912,0,-1,9,5,99,677,9,13,72,12
330,"0,25",1,912,0,-1,9,5,90,677,9,14,90,13
330,"0,25",1,912,0,-1,11,3,99,677,9,14,99,14
330,"0,25",1,912,0,-1,11,3,88,677,10,13,110,15
330,"0,25",1,912,0,-1,10,5,90,677,10,13,100,16
330,"0,25",1,912,0,-1,10,5,100,677,10,12,80,17
330,"0,25",1,912,0,-1,9,15,99,677,10,12,30,18
330,"0,25",1,912,0,-1,9,15,81,677,9,7,90,19
330,"0,25",1,912,0,-1,9,15,90,677,9,7,81,20
330,"0,25",1,912,0,-1,9,15,81,677,9,6,99,21
330,"0,25",1,912,0,-1,11,17,99,677,9,6,99,22
330,"0,25",1,912,0,-1,11,17,88,677,10,7,110,23
330,"0,25",1,912,0,-1,10,15,110,677,10,7,80,24
333,"0,5",1,921,0,-1,5,0,55,681,11,10,110,0
333,"0,5",1,921,0,-1,10,10,210,681,11,10,0,1
333,"0,5",1,921,0,-1,10,10,0,681,9,10,189,2
333,"0,5",1,921,0,-1,8,10,168,681,9,10,0,3
333,"0,5",1,921,0,-1,8,10,0,681,7,10,147,4
333,"0,5",1,921,0,-1,6,10,126,681,7,10,0,5
333,"0,5",1,921,0,-1,6,10,84,681,6,10,42,6
333,"0,5",1,921,0,-1,5,10,105,681,6,10,0,7
333,"0,5",1,921,0,-1,5,10,0,681,4,10,84,8
333,"0,5",1,921,0,-1,3,10,63,681,4,10,0,9
333,"0,5",1,921,0,-1,3,10,63,681,11,5,0,10
333,"0,5",1,921,0,-1,10,10,210,681,11,5,0,11
333,"0,5",1,921,0,-1,10,10,0,681,9,10,189,12
333,"0,5",1,921,0,-1,8,10,168,681,9,10,0,13
333,"0,5",1,921,0,-1,8,10,0,681,7,10,147,14
333,"0,5",1,921,0,-1,6,10,126,681,7,10,0,15
333,"0,5",1,921,0,-1,6,10,0,681,5,10,105,16
333,"0,5",1,921,0,-1,4,10,84,681,5,10,0,17
333,"0,5",1,921,0,-1,4,10,0,681,3,10,63,18
333,"0,5",1,921,0,-1,2,10,42,681,3,10,0,19
333,"0,5",1,921,0,-1,2,10,0,681,1,10,21,20
333,"0,5",1,921,0,-1,1,8,10,681,1,10,11,21
333,"0,5",1,921,0,-1,1,8,19,681,3,13,6,22
333,"0,5",1,921,0,-1,2,10,42,681,3,13,0,23
333,"0,5",1,921,0,-1,2,10,42,681,11,13,0,24
333,"0,5",1,920,0,-1,5,0,55,680,7,10,70,0
333,"0,5",1,920,0,-1,6,10,126,680,7,10,0,1
333,"0,5",1,920,0,-1,6,10,36,680,6,10,90,2
333,"0,5",1,920,0,-1,5,10,105,680,6,10,0,3
333,"0,5",1,920,0,-1,5,10,0,680,4,10,84,4
333,"0,5",1,920,0,-1,3,10,63,680,4,10,0,5
333,"0,5",1,920,0,-1,3,10,0,680,2,10,42,6
333,"0,5",1,920,0,-1,1,10,21,680,2,10,0,7
333,"0,5",1,920,0,-1,1,10,11,680,1,10,10,8
333,"0,5",1,920,0,-1,1,11,15,680,1,10,6,9
333,"0,5",1,920,0,-1,1,11,20,680,10,5,10,10
333,"0,5",1,920,0,-1,9,10,189,680,10,5,0,11
333,"0,5",1,920,0,-1,9,10,0,680,8,10,168,12
333,"0,5",1,920,0,-1,7,10,147,680,8,10,0,13
333,"0,5",1,920,0,-1,7,10,0,680,6,10,126,14
333,"0,5",1,920,0,-1,5,10,105,680,6,10,0,15
333,"0,5",1,920,0,-1,5,10,0,680,4,10,84,16
333,"0,5",1,920,0,-1,3,10,63,680,4,10,0,17
333,"0,5",1,920,0,-1,3,10,63,680,11,10,0,18
333,"0,5",1,920,0,-1,10,10,210,680,11,10,0,19
333,"0,5",1,920,0,-1,10,10,0,680,9,10,189,20
333,"0,5",1,920,0,-1,8,10,168,680,9,10,0,21
333,"0,5",1,920,0,-1,8,10,0,680,7,10,147,22
333,"0,5",1,920,0,-1,6,10,126,680,7,10,0,23
333,"0,5",1,920,0,-1,6,10,0,680,5,10,105,24
333,"0,5",1,922,1,680,5,0,55,681,11,10,110,0
333,"0,5",1,922,1,680,10,10,210,681,11,10,0,1
333,"0,5",1,922,1,680,10,10,0,681,9,10,189,2
333,"0,5",1,922,1,680,8,10,168,681,9,10,0,3
333,"0,5",1,922,1,680,8,10,0,681,7,10,147,4
333,"0,5",1,922,1,680,6,10,126,681,7,10,0,5
333,"0,5",1,922,1,680,6,10,126,681,11,16,0,6
333,"0,5",1,922,1,680,10,10,210,681,11,16,0,7
333,"0,5",1,922,1,680,10,10,0,681,9,10,189,8
333,"0,5",1,922,1,680,8,10,168,681,9,10,0,9
333,"0,5",1,922,1,680,8,10,0,681,7,10,147,10
333,"0,5",1,922,1,680,6,10,126,681,7,10,0,11
333,"0,5",1,922,1,680,6,10,0,681,5,10,105,12
333,"0,5",1,922,1,680,4,10,84,681,5,10,0,13
333,"0,5",1,922,1,680,4,10,0,681,3,10,63,14
333,"0,5",1,922,1,680,2,10,42,681,3,10,0,15
333,"0,5",1,922,1,680,2,10,0,681,1,10,21,16
333,"0,5",1,922,1,680,11,10,0,681,1,10,21,17
333,"0,5",1,922,1,680,11,10,0,681,10,10,210,18
333,"0,5",1,922,1,680,9,10,189,681,10,10,0,19
333,"0,5",1,922,1,680,9,10,0,681,8,10,168,20
333,"0,5",1,922,1,680,7,10,147,681,8,10,0,21
333,"0,5",1,922,1,680,7,10,0,681,6,10,126,22
333,"0,5",1,922,1,680,5,10,105,681,6,10,0,23
333,"0,5",1,922,1,680,5,10,0,681,4,10,84,24
336,"0,25",1,930,0,-1,11,8,121,688,5,20,30,0
336,"0,25",1,930,0,-1,11,8,121,688,10,20,60,1
336,"0,25",1,930,0,-1,11,7,121,688,10,20,60,2
336,"0,25",1,930,0,-1,11,7,88,688,11,15,121,3
336,"0,25",1,930,0,-1,10,7,110,688,11,15,88,4
336,"0,25",1,930,0,-1,10,7,110,688,11,15,88,5
336,"0,25",1,930,0,-1,10,13,110,688,11,15,22,6
336,"0,25",1,930,0,-1,10,13,110,688,11,12,11,7
336,"0,25",1,930,0,-1,10,6,110,688,11,12,66,8
336,"0,25",1,930,0,-1,10,6,110,688,11,15,99,9
336,"0,25",1,930,0,-1,11,5,110,688,11,15,121,10
336,"0,25",1,930,0,-1,11,5,110,688,11,15,121,11
336,"0,25",1,930,0,-1,11,7,110,688,11,15,99,12
336,"0,25",1,930,0,-1,11,7,110,688,11,15,99,13
336,"0,25",1,930,0,-1,10,8,110,688,11,15,77,14
336,"0,25",1,930,0,-1,10,8,110,688,11,15,77,15
336,"0,25",1,930,0,-1,10,14,110,688,11,15,11,16
336,"0,25",1,930,0,-1,10,14,110,688,11,14,0,17
336,"0,25",1,930,0,-1,10,10,110,688,11,14,44,18
336,"0,25",1,930,0,-1,10,10,110,688,11,16,55,19
336,"0,25",1,930,0,-1,11,5,121,688,11,16,110,20
336,"0,25",1,930,0,-1,11,5,121,688,11,16,110,21
336,"0,25",1,930,0,-1,11,5,121,688,11,16,110,22
336,"0,25",1,930,0,-1,11,5,121,688,11,16,110,23
336,"0,25",1,930,0,-1,11,5,121,688,11,16,110,24
336,"0,25",1,929,0,-1,11,9,121,687,5,20,30,0
336,"0,25",1,929,0,-1,11,9,66,687,10,15,110,1
336,"0,25",1,929,0,-1,11,4,110,687,10,15,110,2
336,"0,25",1,929,0,-1,11,4,110,687,11,15,121,3
336,"0,25",1,929,0,-1,11,4,110,687,11,15,121,4
336,"0,25",1,929,0,-1,11,4,110,687,11,15,121,5
336,"0,25",1,929,0,-1,11,4,110,687,11,15,121,6
336,"0,25",1,929,0,-1,11,4,110,687,11,15,121,7
336,"0,25",1,929,0,-1,10,11,110,687,11,15,44,8
336,"0,25",1,929,0,-1,10,11,60,687,9,5,99,9
336,"0,25",1,929,0,-1,11,15,110,687,9,5,99,10
336,"0,25",1,929,0,-1,11,15,110,687,11,5,121,11
336,"0,25",1,929,0,-1,10,13,110,687,11,5,88,12
336,"0,25",1,929,0,-1,10,13,80,687,9,5,99,13
336,"0,25",1,929,0,-1,11,16,110,687,9,5,99,14
336,"0,25",1,929,0,-1,11,16,110,687,11,5,121,15
336,"0,25",1,929,0,-1,10,7,110,687,11,5,22,16
336,"0,25",1,929,0,-1,10,7,110,687,11,15,88,17
336,"0,25",1,929,0,-1,10,9,110,687,11,15,66,18
336,"0,25",1,929,0,-1,10,9,70,687,10,15,100,19
336,"0,25",1,929,0,-1,11,4,110,687,10,15,110,20
336,"0,25",1,929,0,-1,11,4,110,687,11,15,121,21
336,"0,25",1,929,0,-1,10,12,110,687,11,15,33,22
336,"0,25",1,929,0,-1,10,12,80,687,10,5,100,23
336,"0,25",1,929,0,-1,11,16,110,687,10,5,110,24
336,"0,25",1,931,1,687,11,6,121,688,5,20,30,0
336,"0,25",1,931,1,687,11,6,110,688,11,15,110,1
336,"0,25",1,931,1,687,11,5,110,688,11,15,121,2
336,"0,25",1,931,1,687,11,5,121,688,11,15,110,3
336,"0,25",1,931,1,687,11,5,121,688,11,15,110,4
336,"0,25",1,931,1,687,11,5,0,688,9,5,99,5
336,"0,25",1,931,1,687,11,15,110,688,9,5,99,6
336,"0,25",1,931,1,687,11,15,0,688,10,15,110,7
336,"0,25",1,931,1,687,10,5,100,688,10,15,110,8
336,"0,25",1,931,1,687,10,5,100,688,9,15,99,9
336,"0,25",1,931,1,687,9,5,90,688,9,15,99,10
336,"0,25",1,931,1,687,9,5,99,688,11,15,110,11
336,"0,25",1,931,1,687,10,15,110,688,11,15,0,12
336,"0,25",1,931,1,687,10,15,110,688,11,5,110,13
336,"0,25",1,931,1,687,10,5,110,688,11,5,0,14
336,"0,25",1,931,1,687,10,5,0,688,9,5,99,15
336,"0,25",1,931,1,687,11,15,110,688,9,5,99,16
336,"0,25",1,931,1,687,11,15,110,688,11,5,121,17
336,"0,25",1,931,1,687,10,5,110,688,11,5,0,18
336,"0,25",1,931,1,687,10,5,110,688,11,15,110,19
336,"0,25",1,931,1,687,10,15,110,688,11,15,0,20
336,"0,25",1,931,1,687,10,15,110,688,11,5,110,21
336,"0,25",1,931,1,687,10,5,110,688,11,5,0,22
336,"0,25",1,931,1,687,10,5,110,688,11,15,110,23
336,"0,25",1,931,1,687,10,15,110,688,11,15,0,24
337,"0,25",1,933,0,-1,5,0,30,696,11,15,121,0
337,"0,25",1,933,0,-1,11,4,110,696,11,15,121,1
337,"0,25",1,933,0,-1,11,4,0,696,10,5,110,2
337,"0,25",1,933,0,-1,11,15,110,696,10,5,110,3
337,"0,25",1,933,0,-1,11,15,11,696,10,14,110,4
337,"0,25",1,933,0,-1,10,5,100,696,10,14,100,5
337,"0,25",1,933,0,-1,10,5,110,696,11,15,110,6
337,"0,25",1,933,0,-1,10,14,110,696,11,15,11,7
337,"0,25",1,933,0,-1,10,14,10,696,9,15,99,8
337,"0,25",1,933,0,-1,11,4,110,696,9,15,99,9
337,"0,25",1,933,0,-1,11,4,0,696,10,5,110,10
337,"0,25",1,933,0,-1,11,16,110,696,10,5,110,11
337,"0,25",1,933,0,-1,11,16,0,696,10,15,110,12
337,"0,25",1,933,0,-1,11,4,110,696,10,15,110,13
337,"0,25",1,933,0,-1,11,4,0,696,10,5,110,14
337,"0,25",1,933,0,-1,11,15,110,696,10,5,110,15
337,"0,25",1,933,0,-1,11,15,11,696,10,14,110,16
337,"0,25",1,933,0,-1,10,5,100,696,10,14,100,17
337,"0,25",1,933,0,-1,10,5,10,696,9,6,99,18
337,"0,25",1,933,0,-1,11,17,99,696,9,6,99,19
337,"0,25",1,933,0,-1,11,17,0,696,10,15,110,20
337,"0,25",1,933,0,-1,11,4,110,696,10,15,110,21
337,"0,25",1,933,0,-1,11,4,0,696,10,5,110,22
337,"0,25",1,933,0,-1,11,15,110,696,10,5,110,23
337,"0,25",1,933,0,-1,11,15,11,696,10,14,110,24
337,"0,25",1,934,1,694,4,15,44,696,5,20,0,0
337,"0,25",1,934,1,694,4,15,44,696,11,5,110,1
